,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16
2895,-0.48638615,0.5281627,-0.31449208,-0.7288912,-0.3601518,-0.6729408,0.59164256,0.946654,-0.4340504,-0.28543982,-0.6982086,0.36241698,0.4878768,-0.03774073,-0.08506801,0.61969537
2896,-0.34636262,0.55340534,-0.31449208,-0.7428732,-0.25180247,-0.7144961,0.6218943,0.98362434,-0.30695993,-0.28543982,-0.72176987,0.2636,0.3167374,-0.03774073,-0.08506801,0.65855265
2897,-0.6103721,0.55317885,-0.31449208,-0.78071886,-0.4538863,-0.69393104,0.61714846,0.99837166,-0.54160017,-0.28543982,-0.73471016,0.4478901,0.63666785,-0.03774073,-0.08506801,0.64135176
2898,-0.6802389,0.52876997,-0.31449208,-0.7570781,-0.50779665,-0.6579995,0.58927053,0.95773745,-0.60591537,-0.28543982,-0.70737416,0.49784875,0.7220309,-0.03774073,-0.078069285,0.6076036
2899,-0.71512634,0.5021395,-0.31449208,-0.72545016,-0.53557426,-0.6215002,0.55892056,0.91085416,-0.6389596,-0.28543982,-0.6758257,0.5232452,0.76518124,-0.03774073,-0.02913641,0.57265687
2900,-0.6534737,0.5285449,-0.31449208,-0.75235,-0.4862767,-0.65968007,0.590258,0.95565075,-0.58232826,-0.28543982,-0.70470285,0.47953665,0.68893665,-0.03774073,-0.08506801,0.60961455
2901,-0.3028678,0.48022738,-0.31449208,-0.6371793,-0.22412626,-0.6251293,0.5388528,0.8462521,-0.2733521,-0.28543982,-0.6305038,0.2351462,0.26828548,-0.03774073,-0.08506801,0.56980675
2902,-0.3755579,0.4030306,-0.31449208,-0.54235774,-0.28437263,-0.5221748,0.4504281,0.7092222,-0.3439008,-0.28543982,-0.539411,0.2884453,0.36013362,-0.03774073,-0.08506801,0.46997663
2903,-0.41778433,0.40278673,-0.31449208,-0.5482367,-0.3167806,-0.51881176,0.4494465,0.7114676,-0.38154906,-0.28543982,-0.5414416,0.31792647,0.41142824,-0.03774073,-0.08506801,0.46711993
2904,-0.29307717,0.3002972,-0.31449208,-0.39148366,-0.22992113,-0.39879975,0.33376348,0.51656187,-0.27786943,-0.28543982,-0.4115467,0.23335952,0.26667154,-0.03774073,-0.08506801,0.3468826
2905,-0.2922238,0.32969856,-0.31449208,-0.4309432,-0.22652616,-0.43591312,0.36773375,0.5696208,-0.27498108,-0.28543982,-0.44644138,0.23210768,0.2636917,-0.03774073,-0.08506801,0.38364524
2906,-0.36930704,0.27575985,-0.31449208,-0.36866897,-0.288782,-0.36233696,0.30561975,0.47622758,-0.34790906,-0.28543982,-0.3845326,0.28775373,0.35983956,-0.03774073,-0.08506801,0.31264734
2907,-0.32887784,0.32588667,-0.31449208,-0.43088076,-0.2540959,-0.42873132,0.3635336,0.5658296,-0.30834427,-0.28543982,-0.4434141,0.2581544,0.30794546,-0.03774073,-0.08506801,0.3776122
2908,-0.33581567,0.37522477,-0.31449208,-0.49869132,-0.25504106,-0.49090937,0.42043015,0.6572925,-0.31135553,-0.28543982,-0.50339425,0.26193917,0.31323317,-0.03774073,-0.08506801,0.43943417
2909,-0.29042453,0.3256912,-0.31449208,-0.42497244,-0.22441766,-0.43155095,0.36421064,0.5634205,-0.27431735,-0.28543982,-0.441094,0.23142718,0.26124242,-0.03774073,-0.08506801,0.38011882
2910,-0.31990695,0.32563993,-0.31449208,-0.42913556,-0.24692665,-0.42922607,0.3636996,0.56502557,-0.30053848,-0.28543982,-0.44245464,0.25202993,0.2969362,-0.03774073,-0.08506801,0.37820855
2911,-0.3564645,0.30256608,-0.31449208,-0.40303457,-0.2768237,-0.39691705,0.33644426,0.5240576,-0.3343951,-0.28543982,-0.41607264,0.27805334,0.342594,-0.03774073,-0.08506801,0.34659413
2912,-0.28414395,0.2532656,-0.31449208,-0.32588145,-0.22591488,-0.33984637,0.28065205,0.42896262,-0.2732813,-0.28543982,-0.3529714,0.22860485,0.25813937,-0.03774073,-0.08506801,0.28899652
2913,-0.25115553,0.40297738,-0.31449208,-0.5244986,-0.18939596,-0.53185827,0.45237076,0.702258,-0.23342,-0.28543982,-0.5334909,0.20155346,0.2096046,-0.03774073,-0.08506801,0.4779382
2914,-0.24397533,0.47954956,-0.31449208,-0.6272426,-0.17788136,-0.62904924,0.5401292,0.84197485,-0.22150475,-0.28543982,-0.62578285,0.19452702,0.19630961,-0.03774073,-0.08506801,0.57378167
2915,-0.157832,0.37764215,-0.31449208,-0.4767781,-0.1206908,-0.5063649,0.42413655,0.6497226,-0.15172459,-0.28543982,-0.4983633,0.13673306,0.09820565,-0.03774073,-0.08506801,0.4512045
2916,-0.27859142,0.2507998,-0.31449208,-0.32186738,-0.22229567,-0.3368802,0.2774854,0.42419645,-0.26829493,-0.28543982,-0.35004246,0.2246223,0.25164497,-0.03774073,-0.08506801,0.28580463
2917,-0.06379601,0.07319817,-0.16288438,-0.050507043,-0.07346309,-0.12817115,0.07622372,0.085509874,-0.08921221,-0.21224022,-0.12512413,0.078655005,0.002581608,-0.03774073,-0.08506801,0.07622973
2918,-0.23591973,0.121156104,-0.2230973,-0.140189,-0.20008484,-0.17668633,0.12969156,0.18501058,-0.23981096,-0.28543982,-0.19149089,0.19818881,0.2078759,-0.03774073,-0.08506801,0.1271016
2919,-0.26012132,-0.062116634,0.021417573,0.10481428,-0.23245585,0.056107312,-0.07989099,-0.14786753,-0.2749939,0.0038960192,0.029105578,0.22018127,0.24789125,-0.03774073,-0.08506801,-0.10187317
2920,-0.21967934,0.070411496,-0.15604174,-0.06949217,-0.19199854,-0.11456092,0.071858816,0.09201101,-0.22937624,-0.21614684,-0.13008553,0.18814196,0.19172913,-0.03774073,-0.08506801,0.06537592
2921,-0.107652046,0.1497494,-0.2650067,-0.16133973,-0.100749165,-0.22373436,0.16414821,0.23093548,-0.12414771,-0.28543982,-0.22136182,0.10763218,0.0519011,-0.03774073,-0.08506801,0.17128044
2922,-0.13981009,0.096394956,-0.19303071,-0.0938149,-0.12960646,-0.1541899,0.10260033,0.13581905,-0.15677202,-0.25692028,-0.15875876,0.13151407,0.09414635,-0.03774073,-0.08506801,0.10306613
2923,-0.029816315,0.01724008,-0.0904365,0.028959615,-0.05242096,-0.06272736,0.013270094,-0.014906422,-0.06460493,-0.12010948,-0.05833941,0.05655994,-0.033997655,-0.03774073,-0.08506801,0.0111013325
2924,-0.17031959,-0.08719949,0.052010782,0.15055233,-0.16693267,0.079208754,-0.10743164,-0.19688109,-0.19774319,0.047847643,0.061593268,0.15791918,0.14199178,-0.03774073,-0.08506801,-0.12647901
2925,-0.06322617,-0.09054321,0.05319819,0.16997609,-0.0859174,0.07462874,-0.10975775,-0.20787576,-0.10307029,0.0572488,0.06976585,0.08310496,0.012974209,-0.03774073,-0.08506801,-0.12352131
2926,-0.0771735,-0.24773654,0.26195243,0.38162214,-0.10732994,0.27365828,-0.28846762,-0.24250852,-0.12752189,0.31933245,0.2603137,0.09763402,0.038401876,-0.03774073,-0.08506801,-0.31864274
2927,-0.2441052,-0.14652862,0.13052526,0.2208542,-0.22537658,0.15783735,-0.17375693,-0.24250852,-0.26952946,0.14242314,0.13049114,0.21223767,0.23389807,-0.03774073,-0.08506801,-0.20121898
2928,-0.17721951,-0.11990023,0.09336915,0.19399147,-0.17286325,0.11892716,-0.14268999,-0.24250852,-0.20807642,0.10053503,0.10081171,0.1645877,0.15180787,-0.03774073,-0.08506801,-0.16411439
2929,-0.16830972,-0.037488077,-0.016526422,0.08338828,-0.15991658,0.014060381,-0.048443258,-0.103156,-0.19413294,-0.036767937,0.0013579893,0.15605395,0.13649742,-0.03774073,-0.08506801,-0.061122876
2930,-0.13077936,-0.2770787,0.30056176,0.41390336,-0.14876893,0.3130707,-0.32083032,-0.24250852,-0.17884342,0.36482134,0.29351628,0.13673946,0.1045779,-0.03774073,-0.08506801,-0.35556293
2931,-0.08593937,-0.33114633,0.37055004,0.49356148,-0.11827811,0.37709877,-0.3813302,-0.24250852,-0.14352077,0.45646736,0.36088893,0.107129216,0.053459693,-0.03774073,-0.08506801,-0.41890293
2932,-0.2868081,-0.17098634,0.16204697,0.2477186,-0.25823155,0.18934949,-0.20013896,-0.24250852,-0.3112506,0.17961952,0.15777613,0.24362731,0.28714126,-0.03774073,-0.08506801,-0.23070048
2933,-0.058721475,-0.35887995,0.40632102,0.534409,-0.10008485,0.4088689,-0.41254273,-0.24250852,-0.12197768,0.50266564,0.39444315,0.08885402,0.022815356,-0.03774073,-0.08506801,-0.4507687
2934,-0.2059288,-0.36088255,0.41197562,0.51615477,-0.21142618,0.42159146,-0.41576213,-0.24250852,-0.25399625,0.4987953,0.39002725,0.19233881,0.20082021,-0.03774073,-0.08506801,-0.46058208
2935,-0.10429121,-0.33410886,0.37402222,0.49361885,-0.1331915,0.3796753,-0.38457704,-0.24250852,-0.16154319,0.45775324,0.36095786,0.12012969,0.07720774,-0.03774073,-0.08506801,-0.42147568
2936,-0.107556954,-0.500181,0.59477663,0.71781206,-0.14872973,0.58865035,-0.5743381,-0.24250852,-0.1772065,0.73361886,0.56051385,0.12698618,0.09113255,-0.03774073,-0.08506801,-0.6272429
2937,-0.2607417,-0.5311568,0.63983035,0.7374966,-0.26791173,0.63853586,-0.61163384,-0.24250852,-0.31638262,0.7774634,0.5898473,0.23506264,0.278568,-0.03774073,-0.08506801,-0.67417586
2938,-0.4419916,-0.6516949,0.80445945,0.87392867,-0.41585463,0.8026413,-0.75171095,-0.24250852,-0.48773667,0.96798253,0.72460175,0.36521494,0.50558144,-0.03774073,-0.08506801,-0.83321875
2939,-0.48921925,-0.74138504,0.9248213,0.987944,-0.4594601,0.91835666,-0.8550448,-0.24250852,-0.5370025,1.1138096,0.8289537,0.4006276,0.5685403,-0.03774073,-0.08506801,-0.9466791
2940,-0.45672932,-0.48334235,0.58153975,0.64315605,-0.41508034,0.59130293,-0.56024265,-0.24250852,-0.48814702,0.68637085,0.51975775,0.3705416,0.51444066,-0.03774073,-0.08506801,-0.6256939
2941,-0.49897394,-0.4835217,0.58303976,0.63721365,-0.44748664,0.5946412,-0.561163,-0.24250852,-0.5257739,0.6846152,0.51770145,0.4000303,0.5657268,-0.03774073,-0.08506801,-0.6285229
2942,-0.6019255,-0.543515,0.6653127,0.70360124,-0.5304773,0.67763495,-0.630914,-0.24250852,-0.622257,0.7793484,0.584764,0.47379905,0.69378835,-0.0123311095,0.12817915,-0.70859873
2943,-0.7819922,-0.89768034,1.1399438,1.1568506,-0.6950985,1.1360805,-1.0375195,-0.24250852,-0.81037307,1.3585963,1.0013069,0.60981774,0.9323229,0.5759608,0.7418204,-1.156705
2944,-0.53284657,-0.20859113,0.21850406,0.2599788,-0.45206773,0.25096717,-0.2475975,-0.24250852,-0.53518015,0.22527349,0.18453343,0.4161144,0.59066665,-0.03774073,-0.08506801,-0.2897488
2945,-0.64590245,-0.73877,0.9263247,0.96146977,-0.5795792,0.9268036,-0.8549308,-0.24250852,-0.6760992,1.1021311,0.8174851,0.50979894,0.7586746,0.2035509,0.35327643,-0.9535153
2946,-0.70925677,-0.5118423,0.6255579,0.6459197,-0.6086146,0.6457799,-0.59526724,-0.24250852,-0.7156664,0.72240245,0.5427273,0.5483958,0.82124674,0.16647269,0.31720427,-0.67514616
2947,-0.69613796,-0.4860025,0.5904742,0.61250496,-0.59667987,0.61156815,-0.56536096,-0.24250852,-0.70247114,0.6792084,0.5115751,0.5385807,0.80412644,0.12852876,0.27563575,-0.64161605
2948,-0.74551755,-0.4275834,0.51389706,0.5263424,-0.62947613,0.5413466,-0.49893558,-0.24250852,-0.7422758,0.5796592,0.4389512,0.5716366,0.8605205,0.20949644,0.35782918,-0.57171065
2949,-0.68336916,-0.43040895,0.51614726,0.5385881,-0.5830783,0.53994566,-0.501776,-0.24250852,-0.68720526,0.5864683,0.44430065,0.5280384,0.7859521,0.10331149,0.2442615,-0.57155204
2950,-0.64784473,-0.70883155,0.8844384,0.92128646,-0.5763764,0.8877857,-0.81837493,-0.24250852,-0.67696536,1.0518359,0.78260916,0.51133496,0.75849634,0.047622353,0.20142686,-0.91363084
2951,-0.6626813,-0.9108716,1.1525583,1.1928539,-0.60268867,1.1428481,-1.04869,-0.24250852,-0.70600957,1.3868495,1.0253394,0.52763826,0.78786224,0.12369126,0.28824702,-1.1638341
2952,-0.6305482,-0.82190067,1.0335451,1.0770915,-0.5712231,1.0284778,-0.9465837,-0.24250852,-0.67055005,1.2406231,0.92004246,0.50268626,0.74382603,0.002738722,0.16173685,-1.0518183
2953,-0.41037348,-0.8201485,1.025463,1.1066207,-0.4032411,1.0104383,-0.94176406,-0.24250852,-0.47390825,1.2484543,0.92915523,0.34856993,0.47693208,-0.03774073,-0.08506801,-1.0370923
2954,-0.4263069,-0.5915872,0.72271895,0.7949959,-0.39787057,0.7244438,-0.6812757,-0.24250852,-0.4702835,0.86815166,0.6534705,0.35320422,0.48290256,-0.03774073,-0.08506801,-0.7557067
2955,-0.4149757,-0.127803,0.10570034,0.16801108,-0.35381335,0.13895181,-0.15145405,-0.24246906,-0.42551813,0.09547017,0.09376914,0.3324059,0.44248086,-0.03774073,-0.08506801,-0.17962591
2956,-0.29852048,-0.18021572,0.17257811,0.2555304,-0.26961806,0.19634102,-0.21016452,-0.24250852,-0.32554,0.18809338,0.16230054,0.2521943,0.3048874,-0.03774073,-0.08506801,-0.23810337
2957,-0.32357672,-0.67418057,0.8294633,0.9216791,-0.3257378,0.8206406,-0.77398896,-0.24250852,-0.38515198,1.0103217,0.7581487,0.28373197,0.36327648,-0.03774073,-0.08506801,-0.85165566
2958,-0.22996375,-0.47472098,0.5629189,0.6644241,-0.24040827,0.5627431,-0.54610664,-0.24250852,-0.28611574,0.68256474,0.52130353,0.21215214,0.23919916,-0.03774073,-0.08506801,-0.60016364
2959,-0.21761219,-0.42466825,0.49608088,0.5979252,-0.22774063,0.4984131,-0.48909518,-0.24250852,-0.27150822,0.59892863,0.46047068,0.20199107,0.22171997,-0.03774073,-0.08506801,-0.5372289
2960,-0.25014246,-0.28590482,0.31246594,0.4053314,-0.24173345,0.32603264,-0.33095458,-0.24250852,-0.29004675,0.36641577,0.2916488,0.2209334,0.25300458,-0.03774073,-0.08506801,-0.36708125
2961,-0.328911,-0.10007341,0.0675088,0.14207985,-0.28767762,0.09774227,-0.119904794,-0.1973648,-0.3463188,0.05276792,0.063082024,0.2708559,0.33757356,-0.03774073,-0.08506801,-0.14124183
2962,-0.3269009,-0.2051571,0.20815164,0.28476334,-0.2948993,0.23084898,-0.24075665,-0.24250852,-0.35167038,0.22874118,0.19017169,0.27198303,0.3414101,-0.03774073,-0.08506801,-0.27287143
2963,-0.27142632,-0.0986523,0.06483869,0.14841239,-0.24436466,0.09242676,-0.11825563,-0.19932131,-0.29437584,0.05360063,0.06418738,0.23028986,0.2679868,-0.03774073,-0.08506801,-0.13723363
2964,-0.3741384,-0.12552482,0.10333428,0.17034914,-0.32433864,0.13421772,-0.15016074,-0.2424345,-0.3877952,0.09409659,0.09221005,0.30297008,0.39358336,-0.03774073,-0.08506801,-0.17676356
2965,-0.30286202,0.13397269,-0.24430625,-0.17148699,-0.25028753,-0.19879793,0.14734313,0.22780894,-0.30544913,-0.28543982,-0.21889696,0.24604453,0.29230824,-0.03774073,-0.08506801,0.15038563
2966,-0.22443938,0.26095802,-0.31449208,-0.3326571,-0.18108127,-0.36506727,0.29338017,0.45582485,-0.22639944,-0.28543982,-0.36940396,0.18768239,0.19011348,-0.03774073,-0.08506801,0.3130954
2967,-0.20058824,0.36458245,-0.31449208,-0.46960574,-0.15488331,-0.49730802,0.41208398,0.6434133,-0.19741273,-0.28543982,-0.4934477,0.16817859,0.15500632,-0.03774073,-0.08506801,0.44315264
2968,-0.058815867,0.44251382,-0.31449208,-0.55536765,-0.04193745,-0.6060116,0.50216264,0.77713776,-0.06505494,-0.28543982,-0.5818125,0.06649226,-0.020634007,-0.03774073,-0.08506801,0.5476682
2969,-0.0126322275,0.44255254,-0.31449208,-0.5488838,-0.006815358,-0.60967237,0.5028366,0.7746494,-0.023997633,-0.28543982,-0.5798127,0.034180705,-0.07643699,-0.03774073,-0.08506801,0.5505976
2970,0.116678074,0.47081813,-0.31449208,-0.5685275,0.0934723,-0.65419334,0.5362712,0.8172722,0.093880124,-0.28543982,-0.60750026,-0.057298705,-0.23464815,-0.03774073,-0.08506801,0.5923455
2971,0.21963602,0.4952598,-0.31449208,-0.5867411,0.17385606,-0.6923862,0.5655253,0.8556016,0.18754902,-0.28543982,-0.63189507,-0.12998961,-0.28269124,-0.03774073,-0.08506801,0.6286476
2972,0.17347093,0.4951564,-0.31449208,-0.5931613,0.1387326,-0.68870074,0.56478995,0.85804915,0.14647064,-0.28543982,-0.63386893,-0.09768572,-0.28269124,-0.03774073,-0.08506801,0.6256902
2973,0.20030823,0.49571186,-0.31449208,-0.59004396,0.15902577,-0.6911115,0.5655235,0.8570299,0.17065255,-0.28543982,-0.6331975,-0.11658402,-0.28269124,-0.03774073,-0.08506801,0.627547
2974,0.27061078,0.49706766,-0.31449208,-0.5817418,0.21223138,-0.6973666,0.56739813,0.85427,0.23393786,-0.28543982,-0.6313185,-0.1660591,-0.28269124,-0.03774073,-0.08506801,0.6323905
2975,0.1806488,0.4973235,-0.31449208,-0.59448767,0.14422351,-0.6902786,0.5666237,0.85919034,0.15413842,-0.28543982,-0.63496536,-0.1030409,-0.28269124,-0.03774073,-0.08506801,0.62694615
2976,0.08066763,0.5235609,-0.31449208,-0.64404875,0.070593,-0.7156336,0.5955716,0.91267645,0.06705834,-0.28543982,-0.6708288,-0.033662643,-0.19539608,-0.03774073,-0.08506801,0.6536372
2977,0.07410227,0.524141,-0.31449208,-0.64557225,0.06565995,-0.7153723,0.59597915,0.91342384,0.061567895,-0.28543982,-0.6714354,-0.02914321,-0.18768333,-0.03774073,-0.08506801,0.6534555
2978,0.017506314,0.52450097,-0.31449208,-0.6538038,0.022881247,-0.7110053,0.59565306,0.9166587,0.011483614,-0.28543982,-0.67385584,0.010472395,-0.11960914,-0.03774073,-0.08506801,0.6501051
2979,0.040404826,0.5251969,-0.31449208,-0.6512279,0.040458824,-0.7130937,0.596633,0.91584176,0.032235283,-0.28543982,-0.6731277,-0.005603111,-0.14759825,-0.03774073,-0.08506801,0.6518615
2980,-0.00968097,0.52516985,-0.31449208,-0.658126,0.002617842,-0.7090614,0.5960829,0.91845137,-0.012294866,-0.28543982,-0.6750191,0.029515985,-0.08726191,-0.03774073,-0.08506801,0.64877635
2981,-0.1527977,0.4750416,-0.31449208,-0.61031246,-0.10997674,-0.63451624,0.5368628,0.8343693,-0.14310741,-0.28543982,-0.6204284,0.1310043,0.08855106,-0.03774073,-0.08506801,0.5773927
2982,-0.1260403,0.4489189,-0.31449208,-0.57105017,-0.091744274,-0.6033603,0.507181,0.7848389,-0.1210332,-0.28543982,-0.5875211,0.112920254,0.057697937,-0.03774073,-0.08506801,0.5462214
2983,-0.12738964,0.44874868,-0.31449208,-0.570736,-0.09223957,-0.603026,0.50738865,0.7845777,-0.12236076,-0.28543982,-0.5868529,0.11406167,0.05900179,-0.03774073,-0.08506801,0.5462579
2984,-0.21335739,0.44867057,-0.31449208,-0.58275044,-0.15753661,-0.5961865,0.50618416,0.7891735,-0.19879365,-0.28543982,-0.5904788,0.1742342,0.1628198,-0.03774073,-0.08506801,0.54083073
2985,-0.20716056,0.44937903,-0.31449208,-0.5824948,-0.1525724,-0.5969389,0.50700104,0.7892398,-0.19287837,-0.28543982,-0.59038955,0.16986763,0.15494014,-0.03774073,-0.08506801,0.5415679
2986,-0.031073121,0.42815205,-0.31449208,-0.5286067,-0.021169318,-0.5823865,0.4838858,0.73817,-0.036677666,-0.28543982,-0.556393,0.04671971,-0.05654867,-0.03774073,-0.08506801,0.5239079
2987,-0.058886375,0.42558235,-0.31449208,-0.5291071,-0.04277936,-0.5766995,0.48027104,0.7350895,-0.06140637,-0.28543982,-0.55469054,0.06613964,-0.022807768,-0.03774073,-0.08506801,0.5186222
2988,0.045009483,0.45320508,-0.31449208,-0.5519285,0.037704106,-0.6190458,0.5125195,0.7788298,0.033531833,-0.28543982,-0.5836141,-0.0076133986,-0.14978354,-0.03774073,-0.08506801,0.55836546
2989,0.12181013,0.48117432,-0.31449208,-0.5787552,0.0979162,-0.6593255,0.5448917,0.8241595,0.10458558,-0.28543982,-0.61357164,-0.062361103,-0.24437034,-0.03774073,-0.08506801,0.5966411
2990,-0.3359205,0.47902817,-0.31449208,-0.64061594,-0.24938218,-0.62199104,0.5373639,0.84724605,-0.30342808,-0.28543982,-0.6312905,0.2584187,0.3086626,-0.03774073,-0.08506801,0.5672408
2991,-0.434786,0.45233735,-0.31449208,-0.6184549,-0.32663286,-0.5806452,0.5055185,0.80413365,-0.39331123,-0.28543982,-0.6034538,0.32831457,0.42970112,-0.03774073,-0.08506801,0.5279501
2992,-0.54855573,0.37577555,-0.31449208,-0.53052354,-0.41877457,-0.474932,0.41657776,0.67005765,-0.49994686,-0.28543982,-0.51534426,0.41003746,0.5714482,-0.03774073,-0.08506801,0.42553213
2993,-0.48193434,0.37637004,-0.31449208,-0.52187526,-0.36830655,-0.48052108,0.41784167,0.6669308,-0.44038936,-0.28543982,-0.5130465,0.36327827,0.4909274,-0.03774073,-0.08506801,0.42988646
2994,-0.46515298,0.4030358,-0.31449208,-0.55569977,-0.35363254,-0.5154238,0.44841996,0.7145586,-0.42344528,-0.28543982,-0.54464334,0.35075507,0.46916533,-0.03774073,-0.08506801,0.4639337
2995,-0.31993872,0.35374248,-0.31449208,-0.46752486,-0.24607694,-0.46376806,0.39447287,0.61501044,-0.29762316,-0.28543982,-0.47694874,0.25070578,0.2957882,-0.03774073,-0.08506801,0.41135967
2996,-0.29459247,0.3007068,-0.31449208,-0.39174017,-0.23040241,-0.39868644,0.33452234,0.51666707,-0.27900591,-0.28543982,-0.41111144,0.23456986,0.26790035,-0.03774073,-0.08506801,0.34716925
2997,-0.2866047,0.22459616,-0.31449208,-0.28699556,-0.22978334,-0.3027426,0.24774681,0.3762126,-0.27719986,-0.28543982,-0.31777102,0.23110522,0.26230627,-0.03774073,-0.08506801,0.25265935
2998,-0.16720308,0.2784564,-0.31449208,-0.34307358,-0.13512741,-0.37955892,0.31053624,0.4671568,-0.16673002,-0.28543982,-0.37751982,0.1459399,0.114905596,-0.03774073,-0.08506801,0.32637513
2999,-0.24355449,0.3282195,-0.31449208,-0.42108518,-0.18874393,-0.4364301,0.36688104,0.56265765,-0.2311678,-0.28543982,-0.44069368,0.19824928,0.20383504,-0.03774073,-0.08506801,0.38401133
3000,-0.12790416,0.25323477,-0.31449208,-0.30279258,-0.106978826,-0.3497111,0.28199837,0.41743335,-0.1329949,-0.28543982,-0.344227,0.119061306,0.068359636,-0.03774073,-0.08506801,0.29645586
3001,-0.2329462,0.30560538,-0.31449208,-0.38821873,-0.18177189,-0.4077794,0.34132582,0.5190466,-0.22289464,-0.28543982,-0.4113946,0.19152835,0.19166428,-0.03774073,-0.08506801,0.35588878
3002,-0.0544661,0.23084015,-0.31449208,-0.26131216,-0.052266907,-0.32613072,0.25746375,0.37057236,-0.06876448,-0.28543982,-0.31236646,0.06834287,-0.019748515,-0.03774073,-0.08506801,0.2723651
3003,-0.037365038,0.25481704,-0.31449208,-0.29115957,-0.037189264,-0.3573367,0.28514585,0.4132532,-0.051655736,-0.28543982,-0.34023187,0.055778418,-0.04215943,-0.03774073,-0.08506801,0.30307326
3004,-0.08450503,0.28019115,-0.31449208,-0.33239633,-0.07077242,-0.38649088,0.31405395,0.46330005,-0.09229373,-0.28543982,-0.37335956,0.08828727,0.013436547,-0.03774073,-0.08506801,0.33273634
3005,-0.22069727,0.38194248,-0.31449208,-0.48963204,-0.165807,-0.5050937,0.42937404,0.6580806,-0.20664665,-0.28543982,-0.50261873,0.18118507,0.1718936,-0.03774073,-0.08506801,0.45217237
3006,-0.2274042,0.32910192,-0.31449208,-0.41880256,-0.1748633,-0.4376746,0.36888996,0.56176525,-0.2163741,-0.28543982,-0.43872786,0.18732542,0.18292028,-0.03774073,-0.08506801,0.38590714
3007,-0.18928556,0.20331812,-0.31449208,-0.24265654,-0.1557466,-0.28124782,0.22521803,0.32837927,-0.19114508,-0.28543982,-0.28426486,0.16387811,0.14418283,-0.03774073,-0.08506801,0.23088697
